,epoch,loss
0,0.0,0.25385794043540955
1,1.0,0.2521930932998657
2,2.0,0.2505963146686554
3,3.0,0.2490708976984024
4,4.0,0.24761810898780823
5,5.0,0.2462385892868042
6,6.0,0.24493232369422913
7,7.0,0.24369922280311584
8,8.0,0.24253879487514496
9,9.0,0.24144960939884186
10,10.0,0.24042998254299164
11,11.0,0.23947802186012268
12,12.0,0.23859132826328278
13,13.0,0.23776781558990479
14,14.0,0.2370046079158783
15,15.0,0.2362990826368332
16,16.0,0.23564858734607697
17,17.0,0.23504969477653503
18,18.0,0.2344999462366104
19,19.0,0.23399628698825836
# <bound method Module.parameters of simple_ANN(
  (l1): Linear(in_features=6, out_features=50, bias=True)
  (l2): Linear(in_features=50, out_features=100, bias=True)
  (l3): Linear(in_features=100, out_features=20, bias=True)
  (output): Linear(in_features=20, out_features=4, bias=True)
  (act): Sigmoid()
)>/n
