,epoch,loss
0,0.0,0.24882636964321136
1,1.0,0.2411707490682602
2,2.0,0.23554392158985138
3,3.0,0.231947660446167
4,4.0,0.2301490604877472
5,5.0,0.2297106236219406
6,6.0,0.23008419573307037
7,7.0,0.23075556755065918
8,8.0,0.23136970400810242
9,9.0,0.23175883293151855
10,10.0,0.23189304769039154
11,11.0,0.23181776702404022
12,12.0,0.23160718381404877
13,13.0,0.23133236169815063
14,14.0,0.23104092478752136
15,15.0,0.2307533174753189
16,16.0,0.2304781973361969
17,17.0,0.23022609949111938
18,18.0,0.230011448264122
19,19.0,0.22985024750232697
# <bound method Module.parameters of simple_ANN(
  (l1): Linear(in_features=6, out_features=50, bias=True)
  (l2): Linear(in_features=50, out_features=100, bias=True)
  (l3): Linear(in_features=100, out_features=20, bias=True)
  (output): Linear(in_features=20, out_features=4, bias=True)
  (act): Sigmoid()
)>/n
