,epoch,loss
0,1.0,0.24550166726112366
1,2.0,0.24402399361133575
2,3.0,0.24262821674346924
3,4.0,0.241317018866539
4,5.0,0.24009130895137787
5,6.0,0.2389523983001709
6,7.0,0.2378997802734375
7,8.0,0.23693273961544037
8,9.0,0.2360493689775467
9,10.0,0.23524785041809082
10,11.0,0.2345246523618698
11,12.0,0.2338767796754837
12,13.0,0.2333001047372818
13,14.0,0.23279023170471191
14,15.0,0.2323431670665741
15,16.0,0.23195329308509827
16,17.0,0.23161561787128448
17,18.0,0.23132504522800446
18,19.0,0.23107680678367615
# <bound method Module.parameters of simple_ANN(
  (l1): Linear(in_features=6, out_features=50, bias=True)
  (l2): Linear(in_features=50, out_features=100, bias=True)
  (l3): Linear(in_features=100, out_features=20, bias=True)
  (output): Linear(in_features=20, out_features=4, bias=True)
  (act): Sigmoid()
)>/n
