,epoch,loss
0,0.0,0.24987414479255676
1,1.0,0.24678733944892883
2,2.0,0.24396343529224396
3,3.0,0.2414126992225647
4,4.0,0.23914574086666107
5,5.0,0.2371641844511032
6,6.0,0.23546619713306427
7,7.0,0.23404206335544586
8,8.0,0.23287594318389893
9,9.0,0.23194816708564758
10,10.0,0.231234610080719
11,11.0,0.23070673644542694
12,12.0,0.23033609986305237
13,13.0,0.23009350895881653
14,14.0,0.22995024919509888
15,15.0,0.2298801988363266
16,16.0,0.22986067831516266
17,17.0,0.2298719882965088
18,18.0,0.22989986836910248
19,19.0,0.22993341088294983
# <bound method Module.parameters of simple_ANN(
  (l1): Linear(in_features=6, out_features=50, bias=True)
  (l2): Linear(in_features=50, out_features=100, bias=True)
  (l3): Linear(in_features=100, out_features=20, bias=True)
  (output): Linear(in_features=20, out_features=4, bias=True)
  (act): Sigmoid()
)>/n
