,trainning_time_consume(s),test_time_consume(s)
0,5.658281087875366,0.01671767234802246
1,5.719854116439819,0.018036603927612305
2,6.260819911956787,0.018065452575683594
3,6.2979278564453125,0.018394947052001953
4,4.933126926422119,0.015383481979370117
5,4.910737991333008,0.016200542449951172
6,6.028325080871582,0.01845860481262207
7,6.2676615715026855,0.020306110382080078
8,5.511657953262329,0.01588606834411621
9,5.5584046840667725,0.018602848052978516
10,6.323023319244385,0.01814579963684082
11,6.218558073043823,0.018305540084838867
12,5.31279993057251,0.015914440155029297
13,5.293474435806274,0.01650714874267578
14,6.257674694061279,0.01845240592956543
15,6.26936149597168,0.01986098289489746
16,6.41598105430603,0.01887798309326172
17,6.332214117050171,0.018613100051879883
18,6.421341896057129,0.019283056259155273
19,6.408454656600952,0.019805908203125
20,6.14665961265564,0.0187380313873291
21,6.079612970352173,0.018847942352294922
22,6.373244047164917,0.018687009811401367
23,6.420332908630371,0.020348548889160156
24,6.203482627868652,0.017323970794677734
25,6.042662858963013,0.019875526428222656
26,6.381414413452148,0.01993536949157715
27,6.3883056640625,0.020807981491088867
28,6.110724449157715,0.017047643661499023
29,6.113905429840088,0.01887059211730957
30,6.366580486297607,0.018637895584106445
31,6.488025665283203,0.02061152458190918
32,6.648528814315796,0.019857168197631836
33,6.696759223937988,0.020752906799316406
34,6.72975492477417,0.019484996795654297
35,6.704864978790283,0.019694805145263672
36,6.815481662750244,0.02048802375793457
37,6.93280029296875,0.020493030548095703
38,6.8982834815979,0.02118539810180664
39,6.89708948135376,0.020679235458374023
40,6.7417826652526855,0.019505023956298828
41,6.998286485671997,0.020972728729248047
42,7.0391457080841064,0.020769834518432617
43,6.974015474319458,0.020644426345825195
44,6.8146445751190186,0.020644426345825195
45,6.925340414047241,0.020993471145629883
46,6.92322850227356,0.02080821990966797
47,6.894890546798706,0.02051997184753418
48,6.510489463806152,0.019565343856811523
49,6.229905843734741,0.018388748168945312
50,6.155237197875977,0.018814563751220703
51,6.303513050079346,0.01889944076538086
52,6.839000701904297,0.02083611488342285
53,6.856231212615967,0.020531177520751953
54,6.508630990982056,0.01851058006286621
55,6.22380805015564,0.018411874771118164
56,6.871289253234863,0.02043628692626953
57,6.799657106399536,0.02040696144104004
58,6.586867094039917,0.01936173439025879
59,6.471723794937134,0.018365144729614258
