,epoch,loss
0,1.0,0.17920488119125366
1,2.0,0.17601054906845093
2,3.0,0.1728878915309906
3,4.0,0.16981972754001617
4,5.0,0.1668059229850769
5,6.0,0.16387368738651276
6,7.0,0.16099774837493896
7,8.0,0.15817762911319733
8,9.0,0.1554129421710968
9,10.0,0.15270337462425232
10,11.0,0.1500486582517624
11,12.0,0.14744850993156433
12,13.0,0.1449025720357895
13,14.0,0.1424105018377304
14,15.0,0.13997198641300201
15,16.0,0.13758668303489685
16,17.0,0.13525420427322388
17,18.0,0.13297419250011444
18,19.0,0.13074620068073273
# <bound method Module.parameters of simple_ANN(
  (l1): Linear(in_features=18, out_features=50, bias=True)
  (l2): Linear(in_features=50, out_features=100, bias=True)
  (l3): Linear(in_features=100, out_features=20, bias=True)
  (output): Linear(in_features=20, out_features=10, bias=True)
  (act): Sigmoid()
)>/n
