,train_time,test_time
0,2.487726926803589,0.24100780487060547
1,2.5430655479431152,0.2775261402130127
2,2.1723105907440186,0.19319462776184082
3,1.8766076564788818,0.17108154296875
4,2.2351419925689697,0.23459243774414062
5,1.7666428089141846,0.1645338535308838
6,1.7568764686584473,0.172410249710083
7,1.799001932144165,0.11760282516479492
8,2.4111721515655518,0.21639561653137207
9,1.5593857765197754,0.15854859352111816
10,4.727065324783325,0.27733850479125977
11,2.7618167400360107,0.1976330280303955
12,4.120206356048584,0.2385251522064209
13,4.042892932891846,0.24735736846923828
14,4.036175012588501,0.31793212890625
15,4.131907939910889,0.31462979316711426
16,3.8783769607543945,0.31119489669799805
17,4.117700576782227,0.3247854709625244
18,4.035701036453247,0.30249738693237305
19,4.1554484367370605,0.32462358474731445
20,0.9341058731079102,0.09577131271362305
21,0.8800275325775146,0.067108154296875
22,1.2061030864715576,0.07701563835144043
23,0.3405749797821045,0.022249460220336914
24,1.01812744140625,0.06388521194458008
25,1.730440616607666,0.11038637161254883
26,1.5364739894866943,0.09168219566345215
27,1.0710043907165527,0.08407759666442871
28,1.3814167976379395,0.09611034393310547
29,0.9365706443786621,0.04131436347961426
