,train_time,test_time
0,3.5450241565704346,0.24165821075439453
1,3.9320335388183594,0.2588512897491455
2,3.756495237350464,0.2511942386627197
3,2.6760802268981934,0.12445616722106934
4,3.5824663639068604,0.24977540969848633
5,3.8292343616485596,0.16159629821777344
6,3.3162853717803955,0.16671323776245117
7,2.980221748352051,0.1489551067352295
8,4.705327987670898,0.2394554615020752
9,4.180146217346191,0.30627918243408203
10,5.658476114273071,0.3623378276824951
11,4.545138835906982,0.26749539375305176
12,5.477765321731567,0.25714612007141113
13,6.202024936676025,0.3408689498901367
14,3.9957592487335205,0.2532665729522705
15,4.47413444519043,0.2350013256072998
16,4.490873336791992,0.16820383071899414
17,3.329998731613159,0.2033388614654541
18,5.133737802505493,0.3643147945404053
19,5.456933498382568,0.34427332878112793
