,trainning_time_consume(s),test_time_consume(s)
0,13.850041389465332,0.0292513370513916
1,6.872619390487671,0.012040138244628906
2,64.2312982082367,0.11870956420898438
3,4.322173357009888,0.008410215377807617
4,14.234884023666382,0.03279757499694824
5,24.632217168807983,0.05317878723144531
6,35.83826971054077,0.07807803153991699
7,24.83983325958252,0.05292654037475586
8,91.22975373268127,0.23028969764709473
9,18.691083908081055,0.034729957580566406
10,9.393350839614868,0.017467975616455078
11,1.8917765617370605,0.0017161369323730469
12,5.015721321105957,0.005832672119140625
13,20.759555339813232,0.046675682067871094
14,5.422728776931763,0.00735020637512207
15,41.83103322982788,0.10266327857971191
16,45.523313999176025,0.13230204582214355
17,20.422191858291626,0.031016111373901367
18,53.10368537902832,0.15230250358581543
19,13.672404766082764,0.030635595321655273
20,5.957211256027222,0.012407779693603516
21,9.953482627868652,0.02201700210571289
22,14.547735691070557,0.027289152145385742
23,54.03979015350342,0.12453794479370117
24,57.30994939804077,0.13940954208374023
25,12.005555868148804,0.027242183685302734
26,31.689194440841675,0.06835699081420898
27,29.243605852127075,0.07427692413330078
28,26.135701417922974,0.053411006927490234
29,13.270730972290039,0.027077436447143555
30,33.37946271896362,0.06303524971008301
31,26.928229093551636,0.05205798149108887
32,57.1204309463501,0.10700011253356934
33,7.986374139785767,0.01760721206665039
34,9.758687019348145,0.015429496765136719
35,8.94857120513916,0.01586151123046875
36,17.52651619911194,0.036103010177612305
37,3.341970205307007,0.004218339920043945
38,24.198518991470337,0.05061483383178711
39,37.550469398498535,0.08858871459960938
40,5.4406516551971436,0.008065938949584961
41,6.438230037689209,0.009707212448120117
42,18.002177476882935,0.031728267669677734
43,4.355057239532471,0.008405208587646484
44,2.9308547973632812,0.004517078399658203
45,18.43971014022827,0.03682446479797363
46,6.345947265625,0.014434337615966797
47,24.248204708099365,0.05563521385192871
48,23.121371269226074,0.05187273025512695
49,15.750287294387817,0.035230398178100586
50,33.2191960811615,0.07629179954528809
51,3.8477087020874023,0.0037691593170166016
52,9.768649816513062,0.018834590911865234
53,5.055243492126465,0.010230779647827148
54,17.725802898406982,0.0461726188659668
55,10.871049642562866,0.0162813663482666
56,16.549741506576538,0.041001319885253906
57,10.156082153320312,0.016829252243041992
58,20.494223833084106,0.04953432083129883
59,5.385152578353882,0.008164644241333008
