,load_time_consume(s),test_time_consume(s),data_size
0,2.004000663757324,0.06899905204772949,3000
1,1.8990001678466797,0.11900019645690918,4000
2,2.06203031539917,0.11097002029418945,5000
3,2.06600022315979,0.13199925422668457,6000
4,1.8160748481750488,0.17399954795837402,7000
5,2.1909987926483154,0.22699975967407227,8000
6,2.2519993782043457,0.325000524520874,9000
7,2.235002040863037,0.26799821853637695,10000
8,2.508998394012451,0.3340010643005371,11000
9,2.78951096534729,0.4529993534088135,12000
10,2.747002601623535,0.34099745750427246,13000
11,2.7660305500030518,0.35697007179260254,14000
12,2.9129998683929443,0.3690006732940674,15000
13,2.7870001792907715,0.5989980697631836,16000
14,2.650026559829712,0.4749727249145508,17000
15,2.8100008964538574,0.507000207901001,18000
16,3.0520012378692627,0.4219985008239746,19000
17,2.6950013637542725,0.7139992713928223,20000
18,2.930999755859375,0.6089999675750732,21000
19,2.9810004234313965,0.8839988708496094,22000
20,2.930997848510742,0.5430002212524414,23000
21,3.317000150680542,0.5270006656646729,24000
22,2.7790002822875977,0.5889999866485596,25000
23,3.2380006313323975,0.8349995613098145,26000
24,3.1130003929138184,0.7549993991851807,27000
25,3.011000394821167,0.9919991493225098,28000
26,3.128000497817993,0.6129992008209229,29000
27,3.106001377105713,1.1460003852844238,30000
28,3.647003412246704,0.8309967517852783,31000
29,3.0540010929107666,0.7869987487792969,32000
30,3.130512237548828,0.7769982814788818,33000
31,2.6320314407348633,0.8059682846069336,34000
32,2.2790000438690186,1.352999210357666,35000
33,2.475210428237915,1.0859997272491455,36000
34,2.8749992847442627,1.2180004119873047,37000
35,2.7109975814819336,1.5100011825561523,38000
36,2.691998243331909,1.5650010108947754,39000
