,load_time_consume(s),test_time_consume(s),data_size
0,2.7780001163482666,0.09199976921081543,3000
1,2.621541976928711,0.10596966743469238,4000
2,2.5370304584503174,0.126969575881958,5000
3,2.539030075073242,0.18696856498718262,6000
4,2.81499981880188,0.3379991054534912,7000
5,2.922022819519043,0.2349998950958252,8000
6,2.5939998626708984,0.31099987030029297,9000
7,2.815000057220459,0.4609997272491455,10000
8,2.62600040435791,0.44299960136413574,11000
9,2.8659987449645996,0.701000452041626,12000
10,2.663999080657959,0.4590003490447998,13000
11,2.2720017433166504,0.6625115871429443,14000
12,2.2629997730255127,0.6840014457702637,15000
13,2.473998785018921,0.8409998416900635,16000
14,2.115999460220337,0.43599987030029297,17000
15,2.754509925842285,0.6909997463226318,18000
16,2.7139980792999268,0.8580019474029541,19000
17,2.6740007400512695,1.0295109748840332,20000
18,2.337002754211426,1.1409962177276611,21000
19,2.544999599456787,1.0349998474121094,22000
20,2.8209991455078125,1.098001480102539,23000
21,2.9630002975463867,0.964000940322876,24000
22,2.920513153076172,1.1360013484954834,25000
23,3.0249993801116943,1.2139992713928223,26000
24,2.6690287590026855,1.2399702072143555,27000
25,2.927999258041382,1.1710009574890137,28000
26,3.068002462387085,0.8359971046447754,29000
27,3.253000020980835,0.9639990329742432,30000
28,3.2049992084503174,0.7809996604919434,31000
29,3.512028932571411,0.9649710655212402,32000
30,3.990029811859131,0.8219707012176514,33000
31,3.117525100708008,1.3969998359680176,34000
32,3.0919995307922363,1.090000867843628,35000
33,3.255002737045288,1.0179955959320068,36000
34,2.9840006828308105,1.3186964988708496,37000
35,3.4290037155151367,0.9929955005645752,38000
36,3.689000368118286,1.3640015125274658,39000
