,load_time_consume(s),test_time_consume(s),data_size
0,3.07099986076355,0.06299829483032227,3000
1,2.938999652862549,0.3409996032714844,4000
2,2.7209994792938232,0.11899924278259277,5000
3,3.3430001735687256,0.2720019817352295,6000
4,3.1339993476867676,0.45799970626831055,7000
5,2.8680243492126465,0.35699939727783203,8000
6,2.9435126781463623,0.24200034141540527,9000
7,3.2045111656188965,0.42099857330322266,10000
8,2.9230008125305176,0.3559987545013428,11000
9,3.288510322570801,0.5030007362365723,12000
10,2.512511730194092,0.3019979000091553,13000
11,3.023000478744507,0.2709999084472656,14000
12,3.4290013313293457,0.8949992656707764,15000
13,2.1260011196136475,0.6249995231628418,16000
14,3.522003412246704,0.31499552726745605,17000
15,2.3309996128082275,1.01300048828125,18000
16,2.6609995365142822,0.6830003261566162,19000
17,3.8385114669799805,0.6300003528594971,20000
18,2.203000068664551,0.794999361038208,21000
19,3.6340293884277344,0.4759690761566162,22000
20,2.713512897491455,0.8500010967254639,23000
21,2.375025510787964,0.8384859561920166,24000
22,2.871001720428467,0.5400006771087646,25000
23,2.405999183654785,1.332000494003296,26000
24,2.074000358581543,0.8959989547729492,27000
25,3.0950028896331787,0.8439970016479492,28000
26,3.0945091247558594,0.9279992580413818,29000
27,2.1000030040740967,1.2099967002868652,30000
28,3.1625099182128906,0.5949985980987549,31000
29,3.6665167808532715,1.1179990768432617,32000
30,2.180000066757202,0.703000545501709,33000
31,2.542998790740967,0.9070005416870117,34000
32,2.5839993953704834,1.1089999675750732,35000
33,2.179999589920044,1.2560012340545654,36000
34,1.9380009174346924,0.7649986743927002,37000
35,2.2579991817474365,0.8800005912780762,38000
36,2.2540035247802734,1.092996597290039,39000
