,train_time,test_time
0,2.8228602409362793,0.2588186264038086
1,2.558042287826538,0.23589563369750977
2,1.735560655593872,0.16366147994995117
3,2.4718174934387207,0.22699308395385742
4,2.706817626953125,0.28030943870544434
5,1.9720184803009033,0.19922685623168945
6,1.6782405376434326,0.1401963233947754
7,2.0936717987060547,0.10451745986938477
8,3.7970097064971924,0.2323319911956787
9,3.8019933700561523,0.2143251895904541
10,2.9893784523010254,0.20426535606384277
11,4.128454685211182,0.24335241317749023
12,3.822816848754883,0.22079229354858398
13,3.085505723953247,0.2052135467529297
14,4.34069037437439,0.2818942070007324
15,3.46390438079834,0.20010876655578613
16,4.8098485469818115,0.3049583435058594
17,3.519395589828491,0.21844482421875
18,5.909805536270142,0.337475061416626
19,5.459417819976807,0.3422079086303711
20,6.89374566078186,0.35921382904052734
21,4.537575721740723,0.29845309257507324
22,5.7853522300720215,0.49619483947753906
23,3.778049945831299,0.2658350467681885
24,4.776665925979614,0.3839900493621826
25,4.9975621700286865,0.40805625915527344
26,5.983241319656372,0.516948938369751
27,3.88070011138916,0.26913952827453613
28,5.969552278518677,0.5152168273925781
29,3.9631388187408447,0.3057973384857178
30,5.7415008544921875,0.42629551887512207
31,4.507081508636475,0.35874462127685547
32,7.350607395172119,0.5592410564422607
33,7.34954833984375,0.5483336448669434
34,6.705960035324097,0.47123193740844727
35,6.708280324935913,0.505612850189209
36,6.548937797546387,0.3767094612121582
37,6.160748481750488,0.38294267654418945
38,6.021884918212891,0.4697098731994629
39,6.665818691253662,0.41249632835388184
