,train_time,test_time
0,3.475938081741333,0.19623303413391113
1,5.473278522491455,0.20221495628356934
2,4.1936445236206055,0.17588472366333008
3,4.276774644851685,0.2881913185119629
4,2.403151035308838,0.16281414031982422
5,4.045089244842529,0.22992563247680664
6,4.127180337905884,0.19442033767700195
7,3.4775495529174805,0.12215256690979004
8,3.8941237926483154,0.1669785976409912
9,3.300137519836426,0.16102933883666992
10,4.588392972946167,0.1836097240447998
11,6.111054420471191,0.34317660331726074
12,4.093235969543457,0.31148576736450195
13,3.039047956466675,0.19694185256958008
14,3.7335941791534424,0.272627592086792
15,2.8644628524780273,0.16260480880737305
16,3.9850192070007324,0.3628687858581543
17,3.794677495956421,0.357846736907959
18,2.7224185466766357,0.22561383247375488
19,3.499799966812134,0.241898775100708
20,5.041911363601685,0.3913857936859131
21,3.354929208755493,0.2905154228210449
22,3.9654009342193604,0.30698323249816895
23,2.898681879043579,0.2522261142730713
24,3.1054584980010986,0.2752091884613037
25,4.302846431732178,0.39655041694641113
26,3.3545351028442383,0.24616718292236328
27,3.0229074954986572,0.23638153076171875
28,3.077139377593994,0.26424455642700195
29,3.4885976314544678,0.2244105339050293
30,5.767221689224243,0.3181171417236328
31,6.329931735992432,0.3744053840637207
32,4.953866958618164,0.2947406768798828
33,3.7227299213409424,0.22562766075134277
34,5.667981863021851,0.34927845001220703
35,6.2803380489349365,0.3325777053833008
36,6.0812811851501465,0.35268211364746094
37,5.6909871101379395,0.3547348976135254
38,7.346707105636597,0.3204045295715332
39,7.368720531463623,0.4468348026275635
