,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,29.595378557840984,0.9639087151161733,0.5498761336008707,0.03078566035093488,0.6,0.01,3,300,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 0.2}",-0.009728102013468742,-0.009776076301932335,-0.009982814081013203,-0.009828997465471426,0.00011051409111041571,81,-0.009660586714744568,-0.009637285023927689,-0.009651046246290207,-0.009649639328320822,9.564753433336879e-06
1,43.35250949859619,0.8728242919800192,0.5112475554148356,0.02696289931550352,0.6,0.01,3,300,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 0.6}",-0.009652697481215,-0.009731612168252468,-0.009878953918814659,-0.009754421189427376,9.376631404379768e-05,80,-0.009516814723610878,-0.009522766806185246,-0.009503021836280823,-0.009514201122025648,8.26999169956757e-06
2,42.299410581588745,0.2394808578356148,0.6461936632792155,0.09855455580880892,0.6,0.01,3,300,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 1.0}",-0.009206072427332401,-0.009302384220063686,-0.009371974505484104,-0.009293477050960064,6.802145803516136e-05,79,-0.009026393294334412,-0.009062239900231361,-0.00897164735943079,-0.009020093517998854,3.725155476472838e-05
3,40.013731161753334,0.5705623823350879,0.7215510209401449,0.022621973462530177,0.6,0.01,3,400,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 0.2}",-0.0068815285339951515,-0.006909471470862627,-0.007076214998960495,-0.0069557383346060915,8.595026438069746e-05,73,-0.006790685001760721,-0.006764205638319254,-0.006740129552781582,-0.006765006730953853,2.064694759405525e-05
4,57.977302392323814,0.910207714488023,0.7273019949595133,0.04647841464012759,0.6,0.01,3,400,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 0.6}",-0.006836187560111284,-0.006885153241455555,-0.007020222954452038,-0.006913854585339625,7.782494008179695e-05,72,-0.0066775674931705,-0.0066677965223789215,-0.006642629392445087,-0.006662664469331503,1.471781679769804e-05
5,56.74036677678426,0.6836853211413942,0.6751477718353271,0.026005285177819717,0.6,0.01,3,400,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 400, 'reg_lambda': 10, 'subsample': 1.0}",-0.006718926131725311,-0.0067899152636528015,-0.006850878708064556,-0.006786573367814223,5.3921219085427406e-05,71,-0.0065042441710829735,-0.006529539357870817,-0.0064494372345507145,-0.006494406921168168,3.3433178675401524e-05
6,50.183005491892494,1.4080082954186386,0.9611420631408691,0.13198899614775803,0.6,0.01,3,500,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 0.2}",-0.0057184137403965,-0.005747207906097174,-0.005915660411119461,-0.005793760685871045,8.699399694357843e-05,69,-0.0056117819622159,-0.00559170451015234,-0.005579074844717979,-0.005594187105695407,1.3467524994804928e-05
7,71.96093900998433,1.0382700991905072,1.0560312271118164,0.06913441306893617,0.6,0.01,3,500,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 0.6}",-0.00569671206176281,-0.00572131248190999,-0.0058631449937820435,-0.005760389845818281,7.334966708693122e-05,68,-0.005521722137928009,-0.005494121927767992,-0.005483818706125021,-0.005499887590607007,1.600207666920856e-05
8,71.48258288701375,0.5336317978619184,0.8926079273223877,0.04872851923369562,0.6,0.01,3,500,10,1.0,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'reg_lambda': 10, 'subsample': 1.0}",-0.005696689244359732,-0.005752944387495518,-0.005797771271318197,-0.0057491349677244825,4.13543855211831e-05,67,-0.005463644862174988,-0.005482986569404602,-0.00539306178689003,-0.00544656440615654,3.864732082927935e-05
9,48.207918564478554,0.16883332696142572,1.528414011001587,0.1799520818479151,0.6,0.01,5,300,10,0.2,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 0.2}",-0.007808123715221882,-0.007891841232776642,-0.008060594089329243,-0.007920186345775923,0.00010500129054344733,78,-0.007559910416603088,-0.00755710992962122,-0.00752098998054862,-0.007546003442257643,1.7724100952007995e-05
10,70.21815101305644,0.6948402041237444,1.4554201761881511,0.2263456263331771,0.6,0.01,5,300,10,0.6,"{'colsample_bytree': 0.6, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'reg_lambda': 10, 'subsample': 0.6}",-0.007509916555136442,-0.007551105692982674,-0.007734627462923527,-0.007598549903680881,9.767962211981855e-05,77,-0.00711197080090642,-0.007077351212501526,-0.007055964320898056,-0.007081762111435334,2.3076300581404765e-05
