,load_time_consume(s),test_time_consume(s),data_size
0,-1.7020399570465088,0.040999650955200195,3000
1,-1.7130277156829834,0.07799959182739258,4000
2,-1.7320101261138916,0.06399726867675781,5000
3,-1.6660652160644531,0.0729978084564209,6000
4,-1.673508644104004,0.15799975395202637,7000
5,-1.6691415309906006,0.09797120094299316,8000
6,-1.6755735874176025,0.11099839210510254,9000
7,-1.6615335941314697,0.1299738883972168,10000
8,-1.6700587272644043,0.1489696502685547,11000
9,-1.7060611248016357,0.14697051048278809,12000
10,-1.7686049938201904,0.17196965217590332,13000
11,-1.6976962089538574,0.169966459274292,14000
12,-1.655029296875,0.18297076225280762,15000
13,-1.693021297454834,0.20999717712402344,16000
14,-1.6703696250915527,0.24896645545959473,17000
15,-1.6675374507904053,0.2499697208404541,18000
16,-1.687030553817749,0.246506929397583,19000
17,-1.7347254753112793,0.2879905700683594,20000
18,-1.7430381774902344,0.2839968204498291,21000
19,-1.6952018737792969,0.3059968948364258,22000
20,-1.682002305984497,0.382997989654541,23000
21,-1.6725339889526367,0.3039743900299072,24000
22,-1.6640779972076416,0.3169701099395752,25000
23,-1.699704647064209,0.32796788215637207,26000
24,-1.6765117645263672,0.341996431350708,27000
25,-1.681579351425171,0.339968204498291,28000
26,-1.738032579421997,0.3699684143066406,29000
27,-1.6700007915496826,0.47099804878234863,30000
28,-1.6725986003875732,0.391970157623291,31000
29,-1.6662259101867676,0.40199756622314453,32000
30,-1.6800358295440674,0.39999961853027344,33000
31,-1.6900532245635986,0.4409983158111572,34000
32,-1.673069953918457,0.46796131134033203,35000
33,-1.6726059913635254,0.4649994373321533,36000
34,-1.7742319107055664,0.5180010795593262,37000
35,-1.694594144821167,0.5289742946624756,38000
36,-1.6850306987762451,0.4889688491821289,39000
