,trainning_time_consume(s),test_time_consume(s)
0,6.126456260681152,0.01949477195739746
1,8.565358400344849,0.02817368507385254
2,7.5815582275390625,0.020984649658203125
3,6.998966932296753,0.02067708969116211
4,6.135619640350342,0.019334077835083008
5,6.536555767059326,0.019736528396606445
6,6.607035398483276,0.01871633529663086
7,6.543688058853149,0.019205093383789062
8,6.4351043701171875,0.01941514015197754
9,6.817860841751099,0.019576311111450195
10,6.649224281311035,0.019292593002319336
11,6.58853554725647,0.020733356475830078
12,6.339523077011108,0.019501447677612305
13,6.843541145324707,0.020964622497558594
14,6.894830226898193,0.026021718978881836
15,6.950642108917236,0.021615266799926758
16,6.787496566772461,0.02019810676574707
17,6.942007780075073,0.019749164581298828
18,6.8312742710113525,0.019896745681762695
19,6.757314443588257,0.019380569458007812
20,6.8049070835113525,0.020058155059814453
21,6.908780336380005,0.01966381072998047
22,6.889013051986694,0.020086050033569336
23,6.790389060974121,0.019328594207763672
24,6.997271776199341,0.021028757095336914
25,7.073577404022217,0.020775318145751953
26,7.0129570960998535,0.020567655563354492
27,6.868470907211304,0.020353317260742188
28,7.0221874713897705,0.020735740661621094
29,7.0565879344940186,0.02052760124206543
30,6.991970539093018,0.020272016525268555
31,6.83923864364624,0.020447254180908203
32,6.7387917041778564,0.01952385902404785
33,6.6755475997924805,0.019858360290527344
34,6.543025970458984,0.019024133682250977
35,6.437474012374878,0.01876211166381836
36,6.68038535118103,0.019209623336791992
37,6.616156578063965,0.019263744354248047
38,6.490715026855469,0.018797874450683594
39,6.365355491638184,0.018398284912109375
40,6.826902627944946,0.020302534103393555
41,6.733552932739258,0.019884824752807617
42,6.333045244216919,0.01856374740600586
43,6.276978492736816,0.018486738204956055
44,6.785606145858765,0.020494461059570312
45,6.667997598648071,0.018702030181884766
46,6.2582011222839355,0.018396854400634766
47,6.2528369426727295,0.01839923858642578
48,6.15494179725647,0.0172426700592041
49,5.4366679191589355,0.015941858291625977
50,5.084882497787476,0.01531362533569336
51,4.929296970367432,0.015114784240722656
52,6.253944635391235,0.018109560012817383
53,6.052022695541382,0.017104387283325195
54,5.358307600021362,0.015642881393432617
55,5.241220712661743,0.015382528305053711
56,6.191678285598755,0.017910242080688477
57,5.955217599868774,0.01761770248413086
58,5.318551301956177,0.015817880630493164
59,5.242572784423828,0.015295982360839844
