,loss_dataset_1,loss_dataset_2,data_size
0,-0.0058267675,-0.0054870225,3000
1,-0.005947539,-0.005539283,4000
2,-0.005898478,-0.0054362663,5000
3,-0.005757876,-0.0056517883,6000
4,-0.005838569,-0.005617172,7000
5,-0.0058073574,-0.0057857526,8000
6,-0.0056891106,-0.005715866,9000
7,-0.005743707,-0.0055922177,10000
8,-0.0057234988,-0.0055410564,11000
9,-0.005707176,-0.005543222,12000
10,-0.0057006665,-0.005707236,13000
11,-0.005687706,-0.0056604915,14000
12,-0.0056542405,-0.0056985207,15000
13,-0.005593298,-0.0057665,16000
14,-0.0055580456,-0.005753092,17000
15,-0.005569818,-0.0057056714,18000
16,-0.0055779326,-0.0056864345,19000
17,-0.0055673416,-0.00571779,20000
18,-0.0055935555,-0.005763147,21000
19,-0.0056187264,-0.0057473243,22000
20,-0.0056542964,-0.0057214107,23000
21,-0.005667953,-0.005722337,24000
22,-0.00567178,-0.005693745,25000
23,-0.005662911,-0.0057292893,26000
24,-0.0056333747,-0.005764585,27000
25,-0.00561413,-0.005771106,28000
26,-0.0056042634,-0.005819904,29000
27,-0.005601557,-0.005803177,30000
28,-0.0056061125,-0.005771635,31000
29,-0.0056137033,-0.0057326965,32000
30,-0.005599839,-0.005791458,33000
31,-0.005602917,-0.0058159437,34000
32,-0.0056021414,-0.0058167353,35000
33,-0.005584857,-0.0058114207,36000
34,-0.0056088245,-0.005787521,37000
35,-0.005620593,-0.005794517,38000
36,-0.0056352722,-0.005808549,39000
