,T,P,zs
20040,212.07912373112984,549489.5610304791,"[0.0016653858020698599, 0.3134421521987977, 0.2834199986006265, 0.4014724633985059]"
22295,528.4785344696412,112781.75973918196,"[0.1871275595712764, 0.06973336166673692, 0.5786850598718004, 0.16445401889018613]"
19546,28.701404351030146,674280.0357483244,"[0.09307921654441531, 0.3889007779895242, 0.05411779289177078, 0.4639022125742897]"
35614,489.32686029164654,737085.6032468876,"[0.3661391809263959, 0.210887901354296, 0.00017471159712778139, 0.42279820612218033]"
41192,682.115461782756,518547.0487846069,"[0.07462804657045222, 0.7993593419071332, 0.11925758337207014, 0.006755028150344491]"
23211,825.7318302581881,845424.6146198299,"[0.2730305809904788, 0.4022347969405734, 0.23854521532530373, 0.08618940674364416]"
36179,525.5279553796937,891267.371478269,"[0.6628236868033349, 0.03772281809273176, 0.12831044658496996, 0.17114304851896345]"
18578,858.8877061463469,402586.5634244125,"[0.40700511553826546, 0.11401557468009466, 0.04898634662641254, 0.42999296315522734]"
15502,549.3393310421968,839937.991275601,"[0.03695814933400992, 0.350165370250724, 0.3732666987558339, 0.23960978165943225]"
34021,776.5737877146765,178922.0606623264,"[0.0895773649163903, 0.22550441524437712, 0.21093650811282755, 0.47398171172640496]"
34703,734.7954419361408,832642.2441400627,"[0.3044039930991688, 0.10169512261862501, 0.13335168334730757, 0.4605492009348986]"
17068,71.67435604845355,936037.8874463058,"[0.30531643574157064, 0.19634696079539876, 0.24209708024413382, 0.2562395232188967]"
41801,299.8096125471208,121797.65745113324,"[0.12531145753658596, 0.29341600110465915, 0.5279275135324984, 0.053345027826256344]"
45984,253.60622489423943,743704.2066939372,"[0.024267646618449445, 0.16721544786920017, 0.6161238593101502, 0.19239304620220002]"
26827,759.6624171157332,487687.2201352406,"[0.11912719123751003, 0.8352464691447029, 0.031804404285510984, 0.01382193533227618]"
30985,216.62003430213065,576875.9799299175,"[0.09343389553459822, 0.42589986201977, 0.3447232989513752, 0.1359429434942564]"
44505,461.1996441222521,682380.9650701539,"[0.08839590040792412, 0.23611231247743117, 0.24652751817139626, 0.4289642689432484]"
17381,943.342397320078,477855.5882757978,"[0.09984181488548004, 0.11958958546819663, 0.3459268799923526, 0.4346417196539708]"
9379,566.968646819121,540645.5830964514,"[0.10933672315683023, 0.3533442585039, 0.4391026995972617, 0.09821631874200801]"
2202,836.7946650547534,647694.8625544746,"[0.23398636167110673, 0.4399439269150912, 0.062142175578170415, 0.2639275358356316]"
24939,438.2787934723595,874486.9930627582,"[0.30420308675043595, 0.2837465183577354, 0.40322739169806293, 0.008823003193765746]"
27891,963.1543707332976,422299.4903994374,"[0.02223197081792348, 0.2818155766689589, 0.5882562680344378, 0.10769618447867993]"
13378,468.9471706481782,623679.3138065805,"[0.18782046114164314, 0.5207484176575778, 0.026513664359330363, 0.26491745684144874]"
38947,62.20740795337152,558873.599043675,"[0.06797881685412117, 0.4307640352729759, 0.07310537836156669, 0.42815176951133627]"
23215,562.0699860377947,318746.9950340757,"[0.026474100260242293, 0.17785355728992647, 0.4665891880535454, 0.3290831543962858]"
25434,454.6767014808723,180675.35402047337,"[0.1049032624688402, 0.09968679798062464, 0.7930677579955008, 0.0023421815550343553]"
28652,349.1911546160401,139204.03023997857,"[0.3571329224864053, 0.25958864010569505, 0.0085835143345138, 0.3746949230733857]"
