,T,P,zs
3553,851.6981453247562,380596.160869352,"[0.0672555905851435, 0.10581039558569295, 0.31049461449959564, 0.516439399329568]"
479,953.0735105612472,222591.58070014755,"[0.0008874161713307002, 0.36657764438857615, 0.10164541122947758, 0.5308895282106155]"
3728,265.21423597127364,896472.3075097189,"[0.22915000193715138, 0.11410781940466931, 0.4173841469089457, 0.23935803174923376]"
22349,737.9466812381127,339818.3099898701,"[0.550035364120835, 0.342716557606836, 0.035847323763233456, 0.07140075450909551]"
8313,456.5546554983657,399233.9278965578,"[0.3468605335166185, 0.01388468305179, 0.5119800386151442, 0.1272747448164473]"
32339,215.13046242290844,407666.2383467082,"[0.054000731609725725, 0.346062917011883, 0.5901603031718888, 0.009776048206502479]"
48698,75.67876148864374,480521.99597625184,"[0.03451432170219348, 0.15930634087562145, 0.4678983036578265, 0.3382810337643584]"
10916,810.370308151343,878169.0037238431,"[0.28740914820024877, 0.19701316852982687, 0.2570167347177294, 0.258560948552195]"
44184,920.1719241669653,215382.10242487048,"[0.10457451544685, 0.013342444617377795, 0.37594576316432815, 0.5061372767714442]"
10299,817.0858340975582,110754.1834612467,"[0.21744614938476312, 0.2940289340583697, 0.4168938898790599, 0.0716310266778074]"
14360,169.70413677422292,777156.5697642082,"[0.02315462732289759, 0.38664791300289086, 0.5692862628870196, 0.020911196787191992]"
17044,118.5274735369258,101780.47507456016,"[0.2921784918540784, 0.559316970792693, 0.08767533050175455, 0.060829206851473944]"
12216,101.24387964486306,156762.13531837866,"[0.729148598884801, 0.09130324568511808, 0.07873854932896139, 0.10080960610111954]"
2632,906.0504788428703,690979.0033957479,"[0.007233711028459326, 0.18546823161662837, 0.06292510713357591, 0.7443729502213363]"
12275,57.78231015906714,335046.27709956607,"[0.7212562124571789, 0.01695755085707336, 0.12262944878608195, 0.13915678789966593]"
3248,977.429725752982,355419.94572661497,"[0.6255332218681706, 0.22410605457835492, 0.08773439068794166, 0.0626263328655327]"
6225,102.0706232078599,215333.96923623123,"[0.6674925671140255, 0.07934634106959784, 0.08849068881935235, 0.1646704029970244]"
23793,21.746124187924806,258413.2020198298,"[0.06768336896253858, 0.47617683917764914, 0.37174027038842794, 0.0843995214713844]"
43303,712.8535375575459,268565.80467429105,"[0.20382216753263255, 0.10820755105006265, 0.5224706617808998, 0.16549961963640492]"
45514,869.4161675096158,692331.8972759874,"[0.17131335561445837, 0.03991288660725492, 0.6765494824323215, 0.11222427534596524]"
3049,548.6387432930364,702279.9523719903,"[0.3707894840869125, 0.23415100074654482, 0.039523501595622484, 0.35553601357092013]"
14336,910.3030001052492,133200.85482053843,"[0.31729528961587394, 0.14488429911222142, 0.03618060682561963, 0.5016398044462849]"
36065,458.7043476401337,403675.8768587455,"[0.13915335718950758, 0.6799518256817808, 0.11951762063233026, 0.06137719649638144]"
32021,588.6897442495068,674388.4602550272,"[0.27502641988699894, 0.07328369848712747, 0.5589243671416129, 0.09276551448426086]"
5556,115.50077847374214,927167.445560446,"[0.27242182368219614, 0.2855746507525539, 0.06260783361024452, 0.37939569195500555]"
38229,870.7551844743658,776361.1851491526,"[0.6871640438999062, 0.06568952275384757, 0.06403181130614506, 0.1831146220401011]"
30782,718.6347529623506,185437.83353141285,"[0.2495584880761082, 0.07764872984080888, 0.423527978008006, 0.249264804075077]"
26990,220.56959079986967,100062.27169830406,"[0.11457019961347369, 0.29148188121329016, 0.5186352169888475, 0.07531270218438871]"
13624,253.1069784562725,849732.8089448862,"[0.09814034152715898, 0.1311712058822719, 0.39930321590651563, 0.3713852366840535]"
25980,893.3169979198946,894519.5754541444,"[0.19089938802009176, 0.31662444560367414, 0.15354756553924187, 0.3389286008369921]"
49488,386.515241826437,807595.4559808895,"[0.06796674235930866, 0.6444200468902811, 0.11854684866746444, 0.1690663620829458]"
12332,689.2639265749489,977630.58306337,"[0.09376720053479455, 0.4752190675404032, 0.13488929922191664, 0.29612443270288563]"
15278,991.8663569571896,180232.96156617103,"[0.34986435319038717, 0.13475972920407753, 0.4244088102310999, 0.09096710737443538]"
15512,785.7743916288581,362902.4824543008,"[0.03453540762839029, 0.5792188974633449, 0.1711154519701746, 0.21513024293809038]"
46381,117.34471236839296,684741.4464997288,"[0.7178937943339684, 0.06253666616622611, 0.20433414948547055, 0.01523539001433492]"
26689,791.6940085337405,631683.6711903852,"[0.21259720770283144, 0.17431389349161838, 0.3385407109838905, 0.2745481878216596]"
39609,193.2180862386049,231497.78203447504,"[0.11431570978849537, 0.2634847738229477, 0.06368528046550674, 0.5585142359230502]"
39778,898.4348638950485,620179.286830574,"[0.25954809396588396, 0.034330477062039455, 0.23867546098388376, 0.46744596798819277]"
33015,486.1511648191495,938635.4256021114,"[0.7986665840844015, 0.0693317674196804, 0.044608015094840685, 0.08739363340107756]"
19652,950.9702299469452,545338.2060035901,"[0.028600393992334012, 0.752994852052264, 0.13646670031749641, 0.08193805363790561]"
22645,121.62316205032982,186449.2059728376,"[0.5292376585537226, 0.07355404544938211, 0.35686719819494, 0.04034109780195525]"
10442,995.5607978602168,876867.4588718412,"[0.16289433715918447, 0.04867345727221475, 0.5297576350895794, 0.2586745704790215]"
15478,310.6524255780704,717423.4071661638,"[0.08740931072176761, 0.24467799492900938, 0.06555423283735146, 0.6023584615118716]"
44377,837.2913974810862,741078.9328754292,"[0.32225326055988096, 0.2757787443884794, 0.320831481092479, 0.08113651395916069]"
16080,838.3542805966811,340390.0157880009,"[0.5407450928549445, 0.20566850330984626, 0.12353396543611306, 0.13005243839909608]"
25193,828.9835953261603,994237.7153529308,"[0.21966061194648123, 0.2988191622839504, 0.30990086875160394, 0.1716193570179644]"
46779,226.5540601072732,353113.56668684847,"[0.007443306594051103, 0.6022192271461949, 0.05599816480418895, 0.33433930145556495]"
2671,948.0897597874832,832041.0456631894,"[0.09977916864930034, 0.24079967735551314, 0.027988906514586544, 0.6314322474805999]"
45781,642.0439227047017,365668.4549596524,"[0.26935372807118857, 0.029706464580935787, 0.6196875139970154, 0.08125229335086032]"
22007,802.4564192680189,206753.0666159905,"[0.11649234802838412, 0.7816233876188788, 0.02049487495562662, 0.08138938939711036]"
32331,369.8653606843229,462545.53075175575,"[0.2939217341957756, 0.2783966602416721, 0.3507139403342622, 0.0769676652282902]"
43210,659.7709168315256,689223.0060123394,"[0.18297579577381087, 0.1801579601010292, 0.6153342382099336, 0.02153200591522625]"
44828,468.415557235256,752301.6230089313,"[0.021433706934415663, 0.048952097920035, 0.7687096198774876, 0.16090457526806168]"
8704,657.5537809595294,984309.7482788936,"[0.33152236403832935, 0.06862230887989064, 0.5146498773348878, 0.08520544974689225]"
29,812.456806404441,269251.9951527318,"[0.20803805084332716, 0.07620826906069796, 0.483016178764297, 0.23273750133167798]"
1435,514.0831939875006,146221.35871087445,"[0.10057784039891923, 0.1890559575989712, 0.2871245431478622, 0.4232416588542474]"
35753,674.8861788968362,713914.1850376164,"[0.09334641567996066, 0.3544965599314364, 0.2106190257335689, 0.34153799865503404]"
20406,545.5708691702616,374468.2902664276,"[0.2552534873288206, 0.01743290635859185, 0.6192008062221027, 0.1081128000904849]"
23849,561.4417054615672,332435.3556651182,"[0.11746262670508675, 0.1713535939117124, 0.3466807790598988, 0.364503000323302]"
34344,619.724528048903,520490.1416965255,"[0.13036563559737566, 0.10487653112339101, 0.7242721680704535, 0.04048566520877999]"
11285,912.224446723644,685155.6605651366,"[0.1003051829550587, 0.7197987926894632, 0.025115645261857816, 0.15478037909362038]"
28042,50.59809778702114,991175.5358846444,"[0.13970261500718356, 0.24192127178187348, 0.4488526838399322, 0.16952342937101067]"
12450,338.7650782739586,415107.8688407596,"[0.143832412156444, 0.5102241125730154, 0.10188803984466556, 0.2440554354258751]"
12163,215.04888705778112,484077.8726352176,"[0.06918786999595175, 0.5463719924386973, 0.21549724048619742, 0.1689428970791534]"
2453,344.1178880966047,634224.1173605067,"[0.13929546897962827, 0.01297608176775594, 0.3768222198739808, 0.470906229378635]"
47657,198.5629755366792,460471.7290704312,"[0.12401005334603886, 0.35370313466888204, 0.5011057100230953, 0.021181101961983737]"
40061,901.0245678326548,162348.45522980712,"[0.5894095512016756, 0.3117154620930501, 0.051437458241090105, 0.047437528464184094]"
31265,205.13788498983044,192993.9467005931,"[0.2894998560286804, 0.1572711606291833, 0.0553532434064151, 0.49787573993572126]"
927,250.35220670416456,747797.4052173395,"[0.03969795811940362, 0.3678067979485007, 0.22414553273317778, 0.368349711198918]"
21188,271.8802828391944,531573.7194748931,"[0.034379947498509526, 0.3298725402898882, 0.5466543922749542, 0.089093119936648]"
40053,524.7834661709888,682245.4203859092,"[0.12984378807254088, 0.03988569541123573, 0.5954816506850167, 0.23478886583120656]"
36142,342.1447720526015,653013.0702741086,"[0.7030625135067924, 0.22287293551823004, 0.026769663162304606, 0.04729488781267294]"
21227,403.7099311945025,798023.0402292963,"[0.5988844925436874, 0.21604811912216165, 0.15108341750388207, 0.03398397083026894]"
31400,639.6233550937911,681760.4094229331,"[0.36168912611170057, 0.571434256955304, 0.06470982193180246, 0.002166795001192778]"
35021,686.6778953736979,929223.2676675712,"[0.20525701494070903, 0.28400484864291, 0.4025891236726577, 0.10814901274372336]"
27667,128.4571716442112,459267.63992465386,"[0.10673437376676054, 0.24068291427783192, 0.6169144146122867, 0.035668297343120846]"
32871,867.1687692472244,294502.9629001953,"[0.21102415557870677, 0.30772318596758846, 0.44216601024582225, 0.039086648207882685]"
1070,790.181695379266,747260.3000310812,"[0.12929449441158172, 0.4758245514864758, 0.30145080986283596, 0.09343014423910649]"
16705,50.5718962235002,769182.2263240014,"[0.09976053872070609, 0.09031835045465247, 0.39504831167021864, 0.41487279915442277]"
37684,565.8324544947146,986062.565944988,"[0.2787453705616491, 0.45586961467164183, 0.09317007130354439, 0.1722149434631648]"
23042,401.07076898297913,710412.1256685151,"[0.5126472063096494, 0.2276904278434505, 0.25590528728274925, 0.003757078564150887]"
24828,572.8125972715063,103244.37583863118,"[0.46026253239473247, 0.15383415043470314, 0.3132628693809352, 0.07264044778962919]"
6333,155.37703801886994,511643.6962082969,"[0.033382960981848876, 0.36930652215182247, 0.011066736260356366, 0.5862437806059724]"
3955,602.2236194201786,455066.1917503442,"[0.3846815322144106, 0.16136121445170268, 0.42563333370598566, 0.02832391962790109]"
1297,840.9521967199546,663834.9140205723,"[0.3033302551987187, 0.37755229571364013, 0.06930211772198258, 0.24981533136565853]"
22596,292.60739147556234,393526.6899012365,"[0.2184208682768183, 0.06548464715198597, 0.548223320675619, 0.1678711638955769]"
24866,159.0954899301089,243034.28072945937,"[0.22055040165383608, 0.14321235631512644, 0.4127004751374954, 0.22353676689354215]"
42417,151.08723741065663,776934.7854753033,"[0.5732146444423305, 0.020749391094421765, 0.09672724950872884, 0.3093087149545187]"
6367,544.4290508189348,210019.1090566914,"[0.09951446803841128, 0.28503823660669214, 0.2080509294158404, 0.407396365939056]"
47502,259.14809044025066,216714.61630809668,"[0.029303591800216296, 0.14484223046800915, 0.3424379840608641, 0.48341619367091043]"
31271,928.6289706629732,749724.2936851257,"[0.03221226984472206, 0.39865358710184035, 0.21519121248580492, 0.35394293056763265]"
36491,933.407206017196,391205.40695290855,"[0.06161313803990819, 0.04779184229558668, 0.716029710560352, 0.17456530910415297]"
5744,445.52660037318094,380597.6310477852,"[0.35164695580265587, 0.2874451196136599, 0.3204270507089996, 0.04048087387468453]"
45954,446.8121470926323,431604.2627341322,"[0.009264124522603476, 0.7117259073970871, 0.20488057544990773, 0.07412939263040173]"
9064,378.8680687506312,716565.4188613106,"[0.08041668126826561, 0.5184220052859404, 0.023917871966257227, 0.3772434414795367]"
40392,233.0711845466642,459556.2927228484,"[0.5590936137150947, 0.32487844282119754, 0.010968599820298313, 0.10505934364340955]"
30338,157.7070593606351,216055.3899724013,"[0.2624600972671631, 0.2797828947847381, 0.008689617238093153, 0.44906739071000545]"
39930,272.86317866848094,659306.8395509666,"[0.011649046895448052, 0.049980264444427124, 0.6590903615117424, 0.2792803271483823]"
6242,381.1538656425087,530379.0522072997,"[0.0945144108597884, 0.4424601719024996, 0.38706800087096643, 0.07595741636674545]"
9437,557.7149187552118,456565.17367879744,"[0.7818562886856915, 0.09073476827013893, 0.08084710392075214, 0.04656183912341746]"
27718,982.6484789901904,233932.48306245176,"[0.10019807578597159, 0.7106103794768214, 0.029044769116564156, 0.16014677562064292]"
4974,36.15452541922747,648987.935635273,"[0.24747076850977856, 0.5377735985409289, 0.09886088338433166, 0.11589474956496072]"
919,638.2546539519772,628656.8756429717,"[0.47237445773787146, 0.006891283263788617, 0.3756301431714141, 0.14510411582692592]"
18421,772.6200506568425,859031.0190273426,"[0.4820261818579885, 0.029069810241334443, 0.017785948641214758, 0.47111805925946226]"
26392,330.8707812587823,129448.65386825832,"[0.010111875177037518, 0.28203666219818824, 0.28433335138694793, 0.4235181112378263]"
