,T,P,zs
13765,88.3261059526371,947166.6167484334,"[0.37849531002200176, 0.159390060230806, 0.03267517087512987, 0.42943945887206225]"
46054,147.61585425935144,469173.5210577184,"[0.08062062743212287, 0.3937609854202896, 0.20040236309715462, 0.325216024050433]"
3954,809.1271885525265,643117.0209450565,"[0.2880692523882211, 0.4012600772087747, 0.0748920669404113, 0.23577860346259272]"
48018,525.2711975779704,653919.8009707766,"[0.24526317535734748, 0.11988014860102054, 0.2527898381339746, 0.38206683790765744]"
36699,107.52511709128096,137764.9510528397,"[0.059396831748230385, 0.17390051207847676, 0.17593975861405975, 0.5907628975592332]"
4912,538.9215017580163,845698.1992071035,"[0.4099213028205336, 0.3555406850786071, 0.08342947085799883, 0.1511085412428606]"
19902,385.02314799183233,631152.2041755895,"[0.15651154180773424, 0.2781656691920012, 0.14144677089703825, 0.4238760181032261]"
43783,724.9990974236418,976619.9827706562,"[0.23638819204543743, 0.11356527819274581, 0.39278092800406517, 0.25726560175775154]"
13600,98.70009872348356,961140.4945157884,"[0.4073274981075542, 0.1850423864530992, 0.13626053433753213, 0.2713695811018146]"
38861,516.3281356678579,445055.6089850792,"[0.19899643209651588, 0.4225899501801426, 0.04472323501258659, 0.3336903827107549]"
6021,925.3184374946264,980521.4533908102,"[0.019884639534430638, 0.07764344293939904, 0.6620608228511995, 0.24041109467497085]"
7307,938.599765537092,676437.0984822504,"[0.10728973336331694, 0.4644819674706953, 0.22223135564521784, 0.2059969435207699]"
5036,937.5594184526818,372386.1390620557,"[0.17596746117616235, 0.130560086335659, 0.12984190445056362, 0.563630548037615]"
41973,525.2954556500016,585284.1675775804,"[0.39120456200512743, 0.19544910635967694, 0.16563634759518744, 0.24770998404000819]"
12097,674.4754485500621,935107.3754269124,"[0.3110095687591282, 0.10539424883237851, 0.5135312561520476, 0.07006492625644545]"
7127,468.2161591266133,115212.9140996596,"[0.38049154260566403, 0.0956174104883092, 0.2014492701486193, 0.3224417767574075]"
21473,326.9674696598198,185775.92783982964,"[0.04258907605303758, 0.17665198950918695, 0.5568569694687878, 0.2239019649689877]"
2108,122.6883847753612,685284.2637590151,"[0.09661518319959686, 0.21442267523735878, 0.5449696996459724, 0.143992441917072]"
35398,176.639467330307,443026.0111936567,"[0.38377437142900456, 0.19360527218542423, 0.23962236174890808, 0.18299799463666314]"
25467,796.7273802028968,288235.05622621,"[0.2876165373137373, 0.46605752978976056, 0.2320375567566135, 0.01428837613988853]"
34701,47.028824424119634,426988.6054648573,"[0.5138421361776438, 0.13399976152710769, 0.05400670290582146, 0.29815139938942703]"
40721,393.8311163482763,280169.47636201663,"[0.1137732349460658, 0.5937251768280645, 0.047888377732568, 0.2446132104933016]"
34122,56.42701848169374,132471.38582086505,"[0.16821445301200358, 0.6544401524480445, 0.015146251915823259, 0.16219914262412866]"
33507,782.2651982476351,632071.106734927,"[0.052933692645455416, 0.5037019119880697, 0.07162010607206484, 0.3717442892944101]"
32844,85.82049623460185,300630.656604451,"[0.42319392406965156, 0.24846066207557127, 0.15672283693125685, 0.17162257692352026]"
48702,813.7779337445561,838335.5454959637,"[0.19070450241486828, 0.12772754265143016, 0.2243877557134276, 0.45718019922027403]"
18241,866.6899982658066,687610.5139742452,"[0.1868318284663543, 0.6692437814055667, 0.10119548847212921, 0.04272890165594967]"
807,665.6979525465646,309394.5909875225,"[0.3570753173782152, 0.13924476097890062, 0.24454458336231483, 0.2591353382805694]"
27500,172.902618154183,790291.6869143862,"[0.40465193486135703, 0.10160427246743778, 0.24182871760594402, 0.2519150750652612]"
2120,979.5004211380226,859470.8087011784,"[0.15521660923724248, 0.1334989184415945, 0.5406320192634448, 0.17065245305771803]"
20383,936.8605845247432,265719.85702820454,"[0.13664144021358324, 0.06992814008297153, 0.638567895891384, 0.1548625238120613]"
29163,970.811136210104,615833.0447179994,"[0.09684743567659754, 0.321845923622153, 0.3874471561365533, 0.1938594845646963]"
26510,950.2056955822706,198358.3464862197,"[0.04400340367322181, 0.16647898509862621, 0.41036627303007966, 0.37915133819807234]"
3894,672.4015014688106,749806.2067195814,"[0.08033983328962675, 0.02921463056089363, 0.5950358082425525, 0.295409727906927]"
14298,654.2308731966524,506831.9786340665,"[0.18761852579567964, 0.10032824773516723, 0.6145512647953311, 0.09750196167382208]"
29517,278.93810335910325,106458.8522935046,"[0.12095263546154683, 0.47929063990952925, 0.3779142402752286, 0.021842484353695187]"
17538,617.6866655828981,561113.1358213776,"[0.26070933222409026, 0.11975061029133806, 0.3778578838077017, 0.24168217367686992]"
250,916.1486303630164,613479.2903067179,"[0.1567928460038708, 0.12544966035548255, 0.28643003310369025, 0.4313274605369565]"
34926,757.091453341423,281218.4064175892,"[0.1053459511111496, 0.47472174245266807, 0.06363803536143209, 0.3562942710747502]"
