,T,P,zs
296,294.57283298285364,813284.1427151717,"[0.1251174603683331, 0.4255262815180757, 0.030994023754869794, 0.09810525534289886, 0.32025697901582256]"
15078,390.4876691973511,314242.56853957067,"[0.5356264005966135, 0.010063911168224872, 0.05532428115700483, 0.003963578401666452, 0.39502182867649044]"
14396,903.1520135647356,476255.5350985214,"[0.5311829019319622, 0.047473003055477865, 0.12009282103666591, 0.05454409816381845, 0.2467071758120755]"
19201,98.37050199374184,483834.2516760456,"[0.4623801701419659, 0.30631904676727306, 0.14191244588792454, 0.004485251628189309, 0.08490308557464714]"
6570,572.5786536550568,101209.64226604298,"[0.2065478440745538, 0.5317418261300506, 0.12472617230643585, 0.011574280184972467, 0.12540987730398734]"
7080,778.1273937754943,530180.2053853641,"[0.13688510663737566, 0.1569332929346128, 0.24718924047306767, 0.19158771867841812, 0.26740464127652575]"
19960,913.8319079500732,270407.270224641,"[0.12723053807020102, 0.26954859886928656, 0.054244991695608306, 0.24988400557083457, 0.2990918657940697]"
22388,931.0405922066776,421852.05460823566,"[0.02052288911019841, 0.4360040169006365, 0.18066985029384516, 0.18936953232301873, 0.1734337113723011]"
32140,703.6775339249616,513660.4352379228,"[0.08967552347119441, 0.2276805382318673, 0.3174620578989382, 0.2446351363160487, 0.12054674408195126]"
5513,943.6673785648464,915719.0825910284,"[0.05282854622576306, 0.7874643531841449, 0.10766044787495435, 0.035934920911682294, 0.01611173180345561]"
31169,994.3381149126376,636017.1915340854,"[0.15900661730271515, 0.45476058889678317, 0.13441275436373604, 0.1778978468269341, 0.07392219260983145]"
41795,339.05583447947055,739516.7969211658,"[0.01436265332473024, 0.25124527239681727, 0.4373032154282914, 0.05682986350337538, 0.24025899534678577]"
17392,710.7113237230562,745773.6438410388,"[0.05465390577721913, 0.013930839093237413, 0.48941218206596976, 0.42914638908458164, 0.012856683978992084]"
9141,371.96448414164666,111767.4900101467,"[0.30916864932086713, 0.08142442288094852, 0.32076206734744234, 0.07674077704124872, 0.2119040834094934]"
24392,923.7003481694398,608913.3223135641,"[0.06663942212873525, 0.12929465766276244, 0.24646462837507943, 0.108424878017915, 0.44917641381550794]"
16345,707.278160671381,576070.9208982718,"[0.22941233538850145, 0.04647645205929085, 0.16643602670994795, 0.4115734285574136, 0.14610175728484617]"
14374,578.0320908682864,974763.0303179373,"[0.30855453055770665, 0.01643190886170651, 0.4658106851653111, 0.09246964000765902, 0.11673323540761663]"
23150,802.6769805075666,825518.6163175274,"[0.31467747817390446, 0.39456788154203776, 0.062045776925337415, 0.15501429976935818, 0.0736945635893621]"
42576,328.7291816088798,465149.3335528236,"[0.35713964728086744, 0.1296996918115076, 0.23045304245577483, 0.23190318070324822, 0.050804437748601994]"
2428,673.4012529586163,323750.8859677373,"[0.05575335802016454, 0.019905948016826346, 0.4576449312872095, 0.3841728062981977, 0.08252295637760201]"
17033,677.3150613306752,522755.19534212654,"[0.05399891104485941, 0.24902685884715867, 0.023605820158951837, 0.054354079318287396, 0.6190143306307427]"
47275,331.64989339841986,818550.9522901895,"[0.023258997752158974, 0.7202318467024905, 0.1246149425242965, 0.028497349163982857, 0.10339686385707124]"
34784,844.109914291715,768653.3890277345,"[0.12915468691740034, 0.15110235128564872, 0.4780031655836856, 0.013087079015525263, 0.22865271719773986]"
36927,127.98340076971851,532493.7454079447,"[0.19473922029348023, 0.5020594137398545, 0.03642999700767166, 0.19234292159035926, 0.07442844736863428]"
27580,623.3116838538365,931971.0325850352,"[0.01778009618118296, 0.2920780286244569, 0.0995760105612401, 0.08759249854796329, 0.5029733660851567]"
33527,574.298678702574,741398.9867613452,"[0.06918531240552693, 0.19565836253909813, 0.00023376270163035043, 0.40052796816118635, 0.3343945941925584]"
17274,57.5306474547065,814962.6410423818,"[0.1717302680228443, 0.2917372673576539, 0.1458948871400704, 0.12773033504804537, 0.26290724243138613]"
38190,843.2086852885138,199253.7118307476,"[0.19382150457845757, 0.119906918547729, 0.004677276707545022, 0.16048688702102232, 0.521107413145246]"
40739,155.94331677704702,557127.7991799247,"[0.025125464664013348, 0.01067219044707151, 0.6991731527366885, 0.00842238550335339, 0.2566068066488734]"
45974,663.2605202222533,714873.6324870776,"[0.06554509140054403, 0.4460330557214029, 0.04023235779025122, 0.34647311549180965, 0.10171637959599213]"
49181,280.6545330686625,422777.0398701831,"[0.5314283058042859, 0.367578858862778, 0.047228577569985684, 0.03303071094281244, 0.020733546820137835]"
13982,626.0100152796443,914553.4865154471,"[0.03146504717559052, 0.14106004040238007, 0.20390593597569473, 0.3352818719548909, 0.2882871044914438]"
44055,941.7569739006782,605919.4754497187,"[0.31598692674566037, 0.379164962426882, 0.01885300012470811, 0.046801124858855826, 0.23919398584389365]"
23073,211.43862700839412,232777.40479929213,"[0.23124737103977336, 0.3223338785891445, 0.3784475623557223, 0.01357987371925807, 0.05439131429610171]"
37808,121.92480322956084,483923.0839536834,"[0.17694515398554678, 0.15395607329347344, 0.5326107763009869, 0.08961566065249138, 0.04687233576750146]"
24712,38.34420738879565,280710.11916326825,"[0.12260935892783552, 0.43774865974328364, 0.34229770489837197, 0.05493120259835533, 0.04241307383215349]"
28802,387.6497544858906,983824.5613438498,"[0.22703717540692292, 0.46079534645826703, 0.0878091526704497, 0.05735781543189116, 0.16700051003246916]"
42868,86.129303859094,989307.639351899,"[0.058937702015043704, 0.26556485299669896, 0.24119323965293757, 0.350022462997023, 0.08428174233829662]"
34375,971.6993732892552,840552.983833716,"[0.09388985892640851, 0.3652939022935386, 0.023319178580115403, 0.04556335944933859, 0.4719337007505989]"
