,T,P,zs
30720,134.4591493092237,816749.4458240707,"[0.03257292242509921, 0.3688547472079117, 0.026727778454926236, 0.12928384975675067, 0.4425607021553123]"
3502,408.2995716639781,337379.2284447216,"[0.14316433836154302, 0.4037262238485946, 0.18903494131465337, 0.1360547276431973, 0.1280197688320118]"
13735,727.2999644605729,813280.9345756043,"[0.46218550555458066, 0.1643910049070034, 0.014883459098533542, 0.1714644341977843, 0.18707559624209802]"
27567,908.3727681505908,923563.36085198,"[0.07745579806423279, 0.014557373224673171, 0.0010874670156756589, 0.4615534919442554, 0.4453458697511629]"
29889,499.1272666397538,441202.7655191857,"[0.44815619528083034, 0.10922493822087319, 0.13514489252562717, 0.032782563482334895, 0.2746914104903345]"
17189,417.1486351534216,279306.24905323645,"[0.06869036975334733, 0.1275510972320922, 0.46156767189024217, 0.19258668600294476, 0.14960417512137356]"
2236,671.8186411266825,911506.7080344914,"[0.4849717374449384, 0.25406823914468873, 0.02062486759086911, 0.1723333209389677, 0.06800183488053618]"
43490,680.5350665520479,747349.6949497085,"[0.47560615557449326, 0.08378065067402758, 0.049978001267838974, 0.18003662452206967, 0.2105985679615704]"
23638,262.16271423608094,582260.6809468775,"[0.09343468577591395, 0.5586464987007015, 0.24832357947735037, 0.060845100648260764, 0.03875013539777349]"
25514,497.2296702139538,701635.3393026807,"[0.6546568507820176, 0.013262198683144537, 0.2622770508894757, 0.053502372258802854, 0.016301527386559586]"
9556,900.1564648870375,156573.0747092507,"[0.12822893644442632, 0.015882043242759138, 0.24276089873193707, 0.5209129253713729, 0.09221519620950455]"
25925,650.8070198203568,672601.2633213662,"[0.1699517649640974, 0.4393742835171529, 0.04232791106840611, 0.25141355240752494, 0.09693248804281847]"
6938,591.3071108217079,568597.3236842057,"[0.17954943106193377, 0.392803827372914, 0.30592749133446107, 0.0784305161854916, 0.04328873404519942]"
27958,915.6000805658304,883658.9223181196,"[0.3364078891880798, 0.35948494652512175, 0.22705422802722225, 0.045175134672552686, 0.03187780158702353]"
5252,184.64749623147492,950667.0328351932,"[0.028092366479082354, 0.07245467536084678, 0.21917997270838444, 0.5662442967845306, 0.1140286886671559]"
