,loss_dataset_1,loss_dataset_2,data_size
0,-0.0030442579,-0.0027094334,3000
1,-0.0030180453,-0.0030827152,4000
2,-0.0030961058,-0.0031913277,5000
3,-0.0030055307,-0.0030562598,6000
4,-0.0029821917,-0.0030715005,7000
5,-0.0028710407,-0.003111119,8000
6,-0.0028806692,-0.0030752374,9000
7,-0.00282067,-0.003110301,10000
8,-0.0028548865,-0.0031339738,11000
9,-0.0028328605,-0.003097358,12000
10,-0.0028567538,-0.003055433,13000
11,-0.002875642,-0.0030960562,14000
12,-0.002866626,-0.003046231,15000
13,-0.00285303,-0.0030859192,16000
14,-0.0028560348,-0.0031195697,17000
15,-0.002863374,-0.0031062805,18000
16,-0.002866229,-0.0030666285,19000
17,-0.0028576343,-0.0030556,20000
18,-0.0028450976,-0.0030249744,21000
19,-0.002841834,-0.0029692587,22000
20,-0.0028488366,-0.0029907764,23000
21,-0.0028514967,-0.0029841783,24000
22,-0.0028288257,-0.0029969402,25000
23,-0.0028517772,-0.0029957595,26000
24,-0.0028329063,-0.002999313,27000
25,-0.0028355785,-0.0030015472,28000
26,-0.0028200638,-0.002994629,29000
27,-0.0028199228,-0.0030242773,30000
28,-0.00281588,-0.003033318,31000
29,-0.0028206378,-0.0030092278,32000
30,-0.002819899,-0.003015339,33000
31,-0.0028251442,-0.0029956652,34000
32,-0.0028337063,-0.0029988945,35000
33,-0.0028240192,-0.0030003323,36000
34,-0.002828889,-0.0029861727,37000
35,-0.002834105,-0.0029918475,38000
36,-0.0028407357,-0.0029731067,39000
