,loss_dataset_1,loss_dataset_2,data_size
0,-0.0031719808,-0.0042623486,3000
1,-0.0032477858,-0.0040731216,4000
2,-0.0032884143,-0.004063617,5000
3,-0.0032711835,-0.004007145,6000
4,-0.0033083921,-0.003888139,7000
5,-0.0033131882,-0.003853166,8000
6,-0.0032594875,-0.003703738,9000
7,-0.0032065148,-0.003654377,10000
8,-0.0032310612,-0.0036783381,11000
9,-0.0032503116,-0.003678746,12000
10,-0.0032864572,-0.003586731,13000
11,-0.0032674728,-0.0036681457,14000
12,-0.0033273122,-0.003608006,15000
13,-0.0033275532,-0.00358201,16000
14,-0.0033088948,-0.0035783611,17000
15,-0.0032890188,-0.0036061034,18000
16,-0.0032793249,-0.0036973516,19000
17,-0.0032978894,-0.003681834,20000
18,-0.0032662516,-0.0036515486,21000
19,-0.0032822883,-0.0036605303,22000
20,-0.0032846362,-0.003650973,23000
21,-0.0033015455,-0.003621711,24000
22,-0.0033111102,-0.0036311166,25000
23,-0.0032949059,-0.0036260607,26000
24,-0.0032879198,-0.0036273035,27000
25,-0.003259348,-0.0035905042,28000
26,-0.0032591433,-0.0036005387,29000
27,-0.0032679914,-0.0036139581,30000
28,-0.0032552807,-0.00364061,31000
29,-0.0032559955,-0.0036166182,32000
30,-0.0032489875,-0.0035899659,33000
31,-0.0032512802,-0.0036091607,34000
32,-0.0032549812,-0.0035890704,35000
33,-0.0032431227,-0.0035716102,36000
34,-0.0032418733,-0.003582791,37000
35,-0.003251742,-0.0035732463,38000
36,-0.003258415,-0.00357426,39000
