,train_time,test_time
0,3.1742324829101562,0.23092412948608398
1,4.155824661254883,0.3145010471343994
2,3.4488525390625,0.22288036346435547
3,3.9715280532836914,0.2628026008605957
4,2.7683792114257812,0.19506573677062988
5,3.0398950576782227,0.22190070152282715
6,2.9387471675872803,0.2186727523803711
7,2.9398906230926514,0.21246814727783203
8,3.06108021736145,0.21849894523620605
9,3.7426798343658447,0.28293752670288086
10,4.429947137832642,0.3067183494567871
11,3.4259753227233887,0.23224997520446777
12,4.431200981140137,0.304044246673584
13,3.4142305850982666,0.14145231246948242
14,4.4878175258636475,0.3401486873626709
15,2.847599506378174,0.16429710388183594
16,3.2408692836761475,0.16123557090759277
17,3.316924571990967,0.22305583953857422
18,3.1281545162200928,0.21050500869750977
19,3.4283719062805176,0.19471406936645508
