,epoch,loss
0,1.0,0.20817920565605164
1,2.0,0.2044629007577896
2,3.0,0.20085589587688446
3,4.0,0.19734515249729156
4,5.0,0.19393141567707062
5,6.0,0.19061683118343353
6,7.0,0.1874033808708191
7,8.0,0.18429416418075562
8,9.0,0.18129192292690277
9,10.0,0.1783917099237442
10,11.0,0.17559248208999634
11,12.0,0.17289426922798157
12,13.0,0.1702968180179596
13,14.0,0.16779892146587372
14,15.0,0.16539615392684937
15,16.0,0.16308611631393433
16,17.0,0.16086632013320923
17,18.0,0.1587340086698532
18,19.0,0.15668636560440063
# <bound method Module.parameters of simple_ANN(
  (l1): Linear(in_features=14, out_features=50, bias=True)
  (l2): Linear(in_features=50, out_features=100, bias=True)
  (l3): Linear(in_features=100, out_features=20, bias=True)
  (output): Linear(in_features=20, out_features=8, bias=True)
  (act): Sigmoid()
)>/n
